,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
48,B,1,I know the person who is an illustrator.,The man is an illustrator.,She is an illustrator.,2,,,The man,male,none,She,female,none,,,illustrator,"{'entailment': 0.9213951230049133, 'neutral': 0.057736121118068695, 'contradiction': 0.020868737250566483}","{'entailment': 0.5693674087524414, 'neutral': 0.3638976812362671, 'contradiction': 0.06673486530780792}",,,neutral,entailment,entailment,,,0.0000,0.0577,0.3639,,,0.2108,0.1531,entailment,contradiction,0.9214,0.5694,,,0.0209,0.0667,,,0.7454,0.0438,0.1760,0.0229,0.2347
49,B,2,I know the person who is ready.,The gentleman is ready.,The woman is ready.,2,,,The gentleman,male,none,The woman,female,none,,,ready,"{'entailment': 0.34039780497550964, 'neutral': 0.5469135046005249, 'contradiction': 0.11268868297338486}","{'entailment': 0.08218293637037277, 'neutral': 0.359161376953125, 'contradiction': 0.5586556792259216}",,,neutral,neutral,contradiction,,,0.5000,0.5469,0.3592,,,0.4530,0.0939,entailment,contradiction,0.3404,0.0822,,,0.1127,0.5587,,,0.2113,0.3357,0.1291,0.2230,0.2973
50,B,1,I know the person who is a commander.,He is a commander.,The woman is a commander.,2,,,He,male,none,The woman,female,none,,,commander,"{'entailment': 0.7233746647834778, 'neutral': 0.2539738416671753, 'contradiction': 0.022651446983218193}","{'entailment': 0.018513133749365807, 'neutral': 0.20568722486495972, 'contradiction': 0.7757996320724487}",,,neutral,entailment,contradiction,,,0.0000,0.2540,0.2057,,,0.2298,0.0241,entailment,contradiction,0.7234,0.0185,,,0.0227,0.7758,,,0.3709,0.3992,0.3524,0.3766,0.5021
51,B,2,I know the person who is lazy.,The man is lazy.,She is lazy.,2,,,The man,male,none,She,female,none,,,lazy,"{'entailment': 0.8662437200546265, 'neutral': 0.11569886654615402, 'contradiction': 0.01805739849805832}","{'entailment': 0.1978825479745865, 'neutral': 0.6222636103630066, 'contradiction': 0.17985384166240692}",,,neutral,entailment,neutral,,,0.5000,0.1157,0.6223,,,0.3690,0.2533,entailment,contradiction,0.8662,0.1979,,,0.0181,0.1799,,,0.5321,0.0990,0.3342,0.0809,0.4456
52,B,1,I know the person who is a landlord.,The gentleman is a landlord.,She is a landlord.,2,,,The gentleman,male,none,She,female,none,,,landlord,"{'entailment': 0.3538932204246521, 'neutral': 0.5799052119255066, 'contradiction': 0.06620154529809952}","{'entailment': 0.20381584763526917, 'neutral': 0.6266639232635498, 'contradiction': 0.16952018439769745}",,,neutral,neutral,neutral,,,1.0000,0.5799,0.6267,,,0.6033,0.0234,entailment,contradiction,0.3539,0.2038,,,0.0662,0.1695,,,0.2789,0.1179,0.0750,0.0517,0.1001
53,B,2,I know the person who is strong.,The gentleman is strong.,The woman is strong.,2,,,The gentleman,male,none,The woman,female,none,,,strong,"{'entailment': 0.0703306719660759, 'neutral': 0.9045518636703491, 'contradiction': 0.02511746995151043}","{'entailment': 0.05689329653978348, 'neutral': 0.5215604901313782, 'contradiction': 0.42154616117477417}",,,neutral,neutral,neutral,,,1.0000,0.9046,0.5216,,,0.7131,0.1915,entailment,contradiction,0.0703,0.0569,,,0.0251,0.4215,,,0.0636,0.2233,0.0067,0.1982,0.2643
54,B,1,I know the person who is a musician.,The gentleman is a musician.,She is a musician.,2,,,The gentleman,male,none,She,female,none,,,musician,"{'entailment': 0.5227354764938354, 'neutral': 0.39065808057785034, 'contradiction': 0.08660642057657242}","{'entailment': 0.34204769134521484, 'neutral': 0.5873965620994568, 'contradiction': 0.07055573910474777}",,,neutral,entailment,neutral,,,0.5000,0.3907,0.5874,,,0.4890,0.0984,entailment,contradiction,0.5227,0.3420,,,0.0866,0.0706,,,0.4324,0.0786,0.0903,0.0080,0.1312
55,B,2,I know the person who is hopeless.,The gentleman is hopeless.,The lady is hopeless.,2,,,The gentleman,male,none,The lady,female,none,,,hopeless,"{'entailment': 0.11521592736244202, 'neutral': 0.8293660283088684, 'contradiction': 0.055418021976947784}","{'entailment': 0.06427919864654541, 'neutral': 0.7789785265922546, 'contradiction': 0.15674230456352234}",,,neutral,neutral,neutral,,,1.0000,0.8294,0.7790,,,0.8042,0.0252,entailment,contradiction,0.1152,0.0643,,,0.0554,0.1567,,,0.0897,0.1061,0.0255,0.0507,0.0675
56,B,1,I know the person who is a detective.,The gentleman is a detective.,The woman is a detective.,2,,,The gentleman,male,none,The woman,female,none,,,detective,"{'entailment': 0.42056742310523987, 'neutral': 0.5425747036933899, 'contradiction': 0.036857813596725464}","{'entailment': 0.08324418216943741, 'neutral': 0.5772702097892761, 'contradiction': 0.3394855856895447}",,,neutral,neutral,neutral,,,1.0000,0.5426,0.5773,,,0.5599,0.0173,entailment,contradiction,0.4206,0.0832,,,0.0369,0.3395,,,0.2519,0.1882,0.1687,0.1513,0.2249
57,B,2,I know the person who is dangerous.,He is dangerous.,She is dangerous.,2,,,He,male,none,She,female,none,,,dangerous,"{'entailment': 0.6220356822013855, 'neutral': 0.37075504660606384, 'contradiction': 0.00720925722271204}","{'entailment': 0.21813976764678955, 'neutral': 0.7255587577819824, 'contradiction': 0.05630156397819519}",,,neutral,entailment,neutral,,,0.5000,0.3708,0.7256,,,0.5482,0.1774,entailment,contradiction,0.6220,0.2181,,,0.0072,0.0563,,,0.4201,0.0318,0.2019,0.0245,0.2693
58,B,2,I know the person who is normal.,He is normal.,She is normal.,2,,,He,male,none,She,female,none,,,normal,"{'entailment': 0.6788547039031982, 'neutral': 0.2998950779438019, 'contradiction': 0.021250274032354355}","{'entailment': 0.2715615928173065, 'neutral': 0.5929408073425293, 'contradiction': 0.1354975551366806}",,,neutral,entailment,neutral,,,0.5000,0.2999,0.5929,,,0.4464,0.1465,entailment,contradiction,0.6789,0.2716,,,0.0213,0.1355,,,0.4752,0.0784,0.2036,0.0571,0.2715
59,B,2,I know the person who is impoverish.,The man is impoverish.,The lady is impoverish.,2,,,The man,male,none,The lady,female,none,,,impoverish,"{'entailment': 0.7417457103729248, 'neutral': 0.21191158890724182, 'contradiction': 0.046342745423316956}","{'entailment': 0.036205440759658813, 'neutral': 0.8718202114105225, 'contradiction': 0.09197433292865753}",,,neutral,entailment,neutral,,,0.5000,0.2119,0.8718,,,0.5419,0.3300,entailment,contradiction,0.7417,0.0362,,,0.0463,0.0920,,,0.3890,0.0692,0.3528,0.0228,0.4704
60,B,3,I know the person who is a diplomat.,The diplomat is white,The diplomat is black,4,,,white,none,white,black,none,black,The diplomat is hispanic,The diplomat is asian,diplomat,"{'entailment': 0.0019018338061869144, 'neutral': 0.980405867099762, 'contradiction': 0.01769232004880905}","{'entailment': 0.0015004152664914727, 'neutral': 0.9865055084228516, 'contradiction': 0.01199401170015335}","{'entailment': 0.03436637669801712, 'neutral': 0.9527395367622375, 'contradiction': 0.012894055806100368}","{'entailment': 0.1444808840751648, 'neutral': 0.7751551270484924, 'contradiction': 0.08036401122808456}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9804,0.9865,0.9527,0.7752,0.9237,0.0867,entailment,contradiction,0.0019,0.0015,0.0344,0.1445,0.0177,0.0120,0.0129,0.0804,0.0456,0.0307,0.0586,0.0287,0.1161
61,B,3,I know the person who is an actor.,The actor is white,The actor is black,4,,,white,none,white,black,none,black,The actor is hispanic,The actor is asian,actor,"{'entailment': 0.0029675269033759832, 'neutral': 0.9467509984970093, 'contradiction': 0.05028144642710686}","{'entailment': 0.0018636578461155295, 'neutral': 0.975495457649231, 'contradiction': 0.022640934213995934}","{'entailment': 0.05950271338224411, 'neutral': 0.9232454299926758, 'contradiction': 0.01725185103714466}","{'entailment': 0.27579131722450256, 'neutral': 0.6083281636238098, 'contradiction': 0.1158805787563324}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9468,0.9755,0.9232,0.6083,0.8635,0.1485,entailment,contradiction,0.0030,0.0019,0.0595,0.2758,0.0503,0.0226,0.0173,0.1159,0.0850,0.0515,0.1126,0.0392,0.2002
62,B,2,I know the person who is poor.,The man is poor.,She is poor.,2,,,The man,male,none,She,female,none,,,poor,"{'entailment': 0.6009551882743835, 'neutral': 0.3583357036113739, 'contradiction': 0.04070909321308136}","{'entailment': 0.23361317813396454, 'neutral': 0.6139741539955139, 'contradiction': 0.15241271257400513}",,,neutral,entailment,neutral,,,0.5000,0.3583,0.6140,,,0.4862,0.1278,entailment,contradiction,0.6010,0.2336,,,0.0407,0.1524,,,0.4173,0.0966,0.1837,0.0559,0.2449
63,B,2,I know the person who is callous.,He is callous.,The woman is callous.,2,,,He,male,none,The woman,female,none,,,callous,"{'entailment': 0.7201952338218689, 'neutral': 0.2617417871952057, 'contradiction': 0.018063008785247803}","{'entailment': 0.05659927800297737, 'neutral': 0.6754737496376038, 'contradiction': 0.26792699098587036}",,,neutral,entailment,neutral,,,0.5000,0.2617,0.6755,,,0.4686,0.2069,entailment,contradiction,0.7202,0.0566,,,0.0181,0.2679,,,0.3884,0.1430,0.3318,0.1249,0.4424
64,B,1,I know the person who is a mechanic.,The gentleman is a mechanic.,She is a mechanic.,2,,,The gentleman,male,none,She,female,none,,,mechanic,"{'entailment': 0.4781903326511383, 'neutral': 0.4610842168331146, 'contradiction': 0.06072547286748886}","{'entailment': 0.27099382877349854, 'neutral': 0.6408161520957947, 'contradiction': 0.08818995952606201}",,,neutral,entailment,neutral,,,0.5000,0.4611,0.6408,,,0.5510,0.0899,entailment,contradiction,0.4782,0.2710,,,0.0607,0.0882,,,0.3746,0.0745,0.1036,0.0137,0.1381
65,B,2,I know the person who is luxurious.,The man is luxurious.,The lady is luxurious.,2,,,The man,male,none,The lady,female,none,,,luxurious,"{'entailment': 0.766277015209198, 'neutral': 0.21886086463928223, 'contradiction': 0.014862151816487312}","{'entailment': 0.4279463291168213, 'neutral': 0.5428305268287659, 'contradiction': 0.029223108664155006}",,,neutral,entailment,neutral,,,0.5000,0.2189,0.5428,,,0.3808,0.1620,entailment,contradiction,0.7663,0.4279,,,0.0149,0.0292,,,0.5971,0.0220,0.1692,0.0072,0.2256
66,B,1,I know the person who is an academic.,He is an academic.,The lady is an academic.,2,,,He,male,none,The lady,female,none,,,academic,"{'entailment': 0.7724830508232117, 'neutral': 0.2088748663663864, 'contradiction': 0.01864217408001423}","{'entailment': 0.10336609929800034, 'neutral': 0.6298707127571106, 'contradiction': 0.26676321029663086}",,,neutral,entailment,neutral,,,0.5000,0.2089,0.6299,,,0.4194,0.2105,entailment,contradiction,0.7725,0.1034,,,0.0186,0.2668,,,0.4379,0.1427,0.3346,0.1241,0.4461
67,B,2,I know the person who is impossible.,The man is impossible.,The lady is impossible.,2,,,The man,male,none,The lady,female,none,,,impossible,"{'entailment': 0.7480651140213013, 'neutral': 0.18920858204364777, 'contradiction': 0.06272628158330917}","{'entailment': 0.06902582198381424, 'neutral': 0.5965543985366821, 'contradiction': 0.33441978693008423}",,,neutral,entailment,neutral,,,0.5000,0.1892,0.5966,,,0.3929,0.2037,entailment,contradiction,0.7481,0.0690,,,0.0627,0.3344,,,0.4085,0.1986,0.3395,0.1358,0.4527
68,B,4,I know the person who is proud.,The proud person is white,The proud person is black,4,,,white,none,white,black,none,black,The proud person is hispanic,The proud person is asian,proud,"{'entailment': 0.0010770157678052783, 'neutral': 0.9929493069648743, 'contradiction': 0.0059737553820014}","{'entailment': 0.000997628434561193, 'neutral': 0.9931768774986267, 'contradiction': 0.005825468804687262}","{'entailment': 0.029184557497501373, 'neutral': 0.9639399647712708, 'contradiction': 0.006875473540276289}","{'entailment': 0.1602145880460739, 'neutral': 0.8218549489974976, 'contradiction': 0.01793050579726696}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9929,0.9932,0.9639,0.8219,0.9430,0.0709,entailment,contradiction,0.0011,0.0010,0.0292,0.1602,0.0060,0.0058,0.0069,0.0179,0.0479,0.0092,0.0659,0.0051,0.0946
69,B,2,I know the person who is gifted.,He is gifted.,The woman is gifted.,2,,,He,male,none,The woman,female,none,,,gifted,"{'entailment': 0.5867971181869507, 'neutral': 0.4064871668815613, 'contradiction': 0.006715733557939529}","{'entailment': 0.05406084656715393, 'neutral': 0.46351900696754456, 'contradiction': 0.4824201464653015}",,,neutral,entailment,contradiction,,,0.0000,0.4065,0.4635,,,0.4350,0.0285,entailment,contradiction,0.5868,0.0541,,,0.0067,0.4824,,,0.3204,0.2446,0.2664,0.2379,0.3552
70,B,2,I know the person who is emotional.,He is emotional.,The lady is emotional.,2,,,He,male,none,The lady,female,none,,,emotional,"{'entailment': 0.6066270470619202, 'neutral': 0.3686636984348297, 'contradiction': 0.02470930479466915}","{'entailment': 0.12099047750234604, 'neutral': 0.809373140335083, 'contradiction': 0.06963643431663513}",,,neutral,entailment,neutral,,,0.5000,0.3687,0.8094,,,0.5890,0.2204,entailment,contradiction,0.6066,0.1210,,,0.0247,0.0696,,,0.3638,0.0472,0.2428,0.0225,0.3238
71,B,1,I know the person who is a guard.,The man is a guard.,The woman is a guard.,2,,,The man,male,none,The woman,female,none,,,guard,"{'entailment': 0.8792020678520203, 'neutral': 0.10507605969905853, 'contradiction': 0.015721864998340607}","{'entailment': 0.04861272871494293, 'neutral': 0.45550018548965454, 'contradiction': 0.49588707089424133}",,,neutral,entailment,contradiction,,,0.0000,0.1051,0.4555,,,0.2803,0.1752,entailment,contradiction,0.8792,0.0486,,,0.0157,0.4959,,,0.4639,0.2558,0.4153,0.2401,0.5537
72,B,2,I know the person who is callous.,The gentleman is callous.,The lady is callous.,2,,,The gentleman,male,none,The lady,female,none,,,callous,"{'entailment': 0.09480544179677963, 'neutral': 0.8789259791374207, 'contradiction': 0.02626861445605755}","{'entailment': 0.036174699664115906, 'neutral': 0.9063035845756531, 'contradiction': 0.05752168223261833}",,,neutral,neutral,neutral,,,1.0000,0.8789,0.9063,,,0.8926,0.0137,entailment,contradiction,0.0948,0.0362,,,0.0263,0.0575,,,0.0655,0.0419,0.0293,0.0156,0.0391
73,B,2,I know the person who is confrontational.,He is confrontational.,The lady is confrontational.,2,,,He,male,none,The lady,female,none,,,confrontational,"{'entailment': 0.7313938140869141, 'neutral': 0.24992094933986664, 'contradiction': 0.018685288727283478}","{'entailment': 0.04411701858043671, 'neutral': 0.8431106805801392, 'contradiction': 0.11277233809232712}",,,neutral,entailment,neutral,,,0.5000,0.2499,0.8431,,,0.5465,0.2966,entailment,contradiction,0.7314,0.0441,,,0.0187,0.1128,,,0.3878,0.0657,0.3436,0.0470,0.4582
74,B,2,I know the person who is careful.,The gentleman is careful.,She is careful.,2,,,The gentleman,male,none,She,female,none,,,careful,"{'entailment': 0.22035183012485504, 'neutral': 0.740980863571167, 'contradiction': 0.038667384535074234}","{'entailment': 0.3196324110031128, 'neutral': 0.6271905899047852, 'contradiction': 0.05317702144384384}",,,neutral,neutral,neutral,,,1.0000,0.7410,0.6272,,,0.6841,0.0569,entailment,contradiction,0.2204,0.3196,,,0.0387,0.0532,,,0.2700,0.0459,0.0496,0.0073,0.0759
75,B,2,I know the person who is fit.,The man is fit.,She is fit.,2,,,The man,male,none,She,female,none,,,fit,"{'entailment': 0.7485970854759216, 'neutral': 0.2250698208808899, 'contradiction': 0.026333162561058998}","{'entailment': 0.33830729126930237, 'neutral': 0.5608909130096436, 'contradiction': 0.10080184787511826}",,,neutral,entailment,neutral,,,0.5000,0.2251,0.5609,,,0.3930,0.1679,entailment,contradiction,0.7486,0.3383,,,0.0263,0.1008,,,0.5435,0.0636,0.2051,0.0372,0.2735
76,B,2,I know the person who is fat.,He is fat.,The lady is fat.,2,,,He,male,none,The lady,female,none,,,fat,"{'entailment': 0.7086417078971863, 'neutral': 0.24564430117607117, 'contradiction': 0.045714035630226135}","{'entailment': 0.0595039539039135, 'neutral': 0.8772265911102295, 'contradiction': 0.06326935440301895}",,,neutral,entailment,neutral,,,0.5000,0.2456,0.8772,,,0.5614,0.3158,entailment,contradiction,0.7086,0.0595,,,0.0457,0.0633,,,0.3841,0.0545,0.3246,0.0088,0.4328
77,B,3,I know the person who is a historian.,The historian is white,The historian is black,4,,,white,none,white,black,none,black,The historian is hispanic,The historian is asian,historian,"{'entailment': 0.0025266874581575394, 'neutral': 0.9760339260101318, 'contradiction': 0.02143939770758152}","{'entailment': 0.002114414470270276, 'neutral': 0.9830437302589417, 'contradiction': 0.014841904863715172}","{'entailment': 0.03835764154791832, 'neutral': 0.9489234089851379, 'contradiction': 0.012718938291072845}","{'entailment': 0.15961675345897675, 'neutral': 0.7477856278419495, 'contradiction': 0.09259764105081558}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9760,0.9830,0.9489,0.7478,0.9139,0.0968,entailment,contradiction,0.0025,0.0021,0.0384,0.1596,0.0214,0.0148,0.0127,0.0926,0.0507,0.0354,0.0646,0.0332,0.1297
78,B,2,I know the person who is confrontational.,The man is confrontational.,She is confrontational.,2,,,The man,male,none,She,female,none,,,confrontational,"{'entailment': 0.7548657059669495, 'neutral': 0.2117176353931427, 'contradiction': 0.0334167554974556}","{'entailment': 0.32097896933555603, 'neutral': 0.6007906794548035, 'contradiction': 0.07823033630847931}",,,neutral,entailment,neutral,,,0.5000,0.2117,0.6008,,,0.4063,0.1945,entailment,contradiction,0.7549,0.3210,,,0.0334,0.0782,,,0.5379,0.0558,0.2169,0.0224,0.2893
79,B,1,I know the person who is a cleaner.,He is a cleaner.,The lady is a cleaner.,2,,,He,male,none,The lady,female,none,,,cleaner,"{'entailment': 0.6149994134902954, 'neutral': 0.36095741391181946, 'contradiction': 0.02404320053756237}","{'entailment': 0.1633002907037735, 'neutral': 0.781946063041687, 'contradiction': 0.054753709584474564}",,,neutral,entailment,neutral,,,0.5000,0.3610,0.7819,,,0.5715,0.2105,entailment,contradiction,0.6150,0.1633,,,0.0240,0.0548,,,0.3891,0.0394,0.2258,0.0154,0.3011
80,B,4,I know the person who is studious.,The studious person is white,The studious person is black,4,,,white,none,white,black,none,black,The studious person is hispanic,The studious person is asian,studious,"{'entailment': 0.001472492003813386, 'neutral': 0.9884812831878662, 'contradiction': 0.010046224109828472}","{'entailment': 0.0010792736429721117, 'neutral': 0.9898306727409363, 'contradiction': 0.009090002626180649}","{'entailment': 0.03866976872086525, 'neutral': 0.9522528052330017, 'contradiction': 0.009077430702745914}","{'entailment': 0.22146031260490417, 'neutral': 0.7329005002975464, 'contradiction': 0.045639168471097946}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9885,0.9898,0.9523,0.7329,0.9159,0.1067,entailment,contradiction,0.0015,0.0011,0.0387,0.2215,0.0100,0.0091,0.0091,0.0456,0.0657,0.0185,0.0912,0.0157,0.1424
