,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
48,B,1,I know the person who is an illustrator.,The man is an illustrator.,She is an illustrator.,2,,,The man,male,none,She,female,none,,,illustrator,"{'entailment': 0.6315463781356812, 'neutral': 0.32343238592147827, 'contradiction': 0.04502122476696968}","{'entailment': 0.5864931344985962, 'neutral': 0.39941543340682983, 'contradiction': 0.014091436751186848}",,,neutral,entailment,entailment,,,0.0000,0.3234,0.3994,,,0.3614,0.0380,entailment,contradiction,0.6315,0.5865,,,0.0450,0.0141,,,0.6090,0.0296,0.0225,0.0155,0.0507
49,B,2,I know the person who is ready.,The gentleman is ready.,The woman is ready.,2,,,The gentleman,male,none,The woman,female,none,,,ready,"{'entailment': 0.3946112096309662, 'neutral': 0.5138326287269592, 'contradiction': 0.0915561392903328}","{'entailment': 0.12978091835975647, 'neutral': 0.7494111061096191, 'contradiction': 0.12080802023410797}",,,neutral,neutral,neutral,,,1.0000,0.5138,0.7494,,,0.6316,0.1178,entailment,contradiction,0.3946,0.1298,,,0.0916,0.1208,,,0.2622,0.1062,0.1324,0.0146,0.1766
50,B,1,I know the person who is a commander.,He is a commander.,The woman is a commander.,2,,,He,male,none,The woman,female,none,,,commander,"{'entailment': 0.715321958065033, 'neutral': 0.253039687871933, 'contradiction': 0.031638335436582565}","{'entailment': 0.06079377233982086, 'neutral': 0.7669941186904907, 'contradiction': 0.17221206426620483}",,,neutral,entailment,neutral,,,0.5000,0.2530,0.7670,,,0.5100,0.2570,entailment,contradiction,0.7153,0.0608,,,0.0316,0.1722,,,0.3881,0.1019,0.3273,0.0703,0.4364
51,B,2,I know the person who is lazy.,The man is lazy.,She is lazy.,2,,,The man,male,none,She,female,none,,,lazy,"{'entailment': 0.4519748389720917, 'neutral': 0.4268740117549896, 'contradiction': 0.12115112692117691}","{'entailment': 0.563783586025238, 'neutral': 0.3873199224472046, 'contradiction': 0.048896465450525284}",,,neutral,entailment,entailment,,,0.0000,0.4269,0.3873,,,0.4071,0.0198,entailment,contradiction,0.4520,0.5638,,,0.1212,0.0489,,,0.5079,0.0850,0.0559,0.0361,0.0745
52,B,1,I know the person who is a landlord.,The gentleman is a landlord.,She is a landlord.,2,,,The gentleman,male,none,She,female,none,,,landlord,"{'entailment': 0.6138213276863098, 'neutral': 0.30266568064689636, 'contradiction': 0.08351295441389084}","{'entailment': 0.41489431262016296, 'neutral': 0.5352429151535034, 'contradiction': 0.04986277595162392}",,,neutral,entailment,neutral,,,0.5000,0.3027,0.5352,,,0.4190,0.1163,entailment,contradiction,0.6138,0.4149,,,0.0835,0.0499,,,0.5144,0.0667,0.0995,0.0168,0.1551
53,B,2,I know the person who is strong.,The gentleman is strong.,The woman is strong.,2,,,The gentleman,male,none,The woman,female,none,,,strong,"{'entailment': 0.3289265036582947, 'neutral': 0.47536182403564453, 'contradiction': 0.1957116276025772}","{'entailment': 0.06744488328695297, 'neutral': 0.762504518032074, 'contradiction': 0.17005053162574768}",,,neutral,neutral,neutral,,,1.0000,0.4754,0.7625,,,0.6189,0.1436,entailment,contradiction,0.3289,0.0674,,,0.1957,0.1701,,,0.1982,0.1829,0.1307,0.0128,0.1914
54,B,1,I know the person who is a musician.,The gentleman is a musician.,She is a musician.,2,,,The gentleman,male,none,She,female,none,,,musician,"{'entailment': 0.5692243576049805, 'neutral': 0.3645974397659302, 'contradiction': 0.06617818772792816}","{'entailment': 0.6526644825935364, 'neutral': 0.3303813636302948, 'contradiction': 0.016954151913523674}",,,neutral,entailment,entailment,,,0.0000,0.3646,0.3304,,,0.3475,0.0171,entailment,contradiction,0.5692,0.6527,,,0.0662,0.0170,,,0.6109,0.0416,0.0417,0.0246,0.0556
55,B,2,I know the person who is hopeless.,The gentleman is hopeless.,The lady is hopeless.,2,,,The gentleman,male,none,The lady,female,none,,,hopeless,"{'entailment': 0.3213103413581848, 'neutral': 0.4636673331260681, 'contradiction': 0.21502235531806946}","{'entailment': 0.23235273361206055, 'neutral': 0.33851808309555054, 'contradiction': 0.42912915349006653}",,,neutral,neutral,contradiction,,,0.5000,0.4637,0.3385,,,0.4011,0.0626,entailment,contradiction,0.3213,0.2324,,,0.2150,0.4291,,,0.2768,0.3221,0.0445,0.1071,0.1427
56,B,1,I know the person who is a detective.,The gentleman is a detective.,The woman is a detective.,2,,,The gentleman,male,none,The woman,female,none,,,detective,"{'entailment': 0.5498548746109009, 'neutral': 0.37299782037734985, 'contradiction': 0.07714733481407166}","{'entailment': 0.08471832424402237, 'neutral': 0.8253763914108276, 'contradiction': 0.0899052768945694}",,,neutral,entailment,neutral,,,0.5000,0.3730,0.8254,,,0.5992,0.2262,entailment,contradiction,0.5499,0.0847,,,0.0771,0.0899,,,0.3173,0.0835,0.2326,0.0064,0.3101
57,B,2,I know the person who is dangerous.,He is dangerous.,She is dangerous.,2,,,He,male,none,She,female,none,,,dangerous,"{'entailment': 0.8040499091148376, 'neutral': 0.18699108064174652, 'contradiction': 0.008959013037383556}","{'entailment': 0.6511666774749756, 'neutral': 0.33236923813819885, 'contradiction': 0.016464056447148323}",,,neutral,entailment,entailment,,,0.0000,0.1870,0.3324,,,0.2597,0.0727,entailment,contradiction,0.8040,0.6512,,,0.0090,0.0165,,,0.7276,0.0127,0.0764,0.0038,0.1019
58,B,2,I know the person who is normal.,He is normal.,She is normal.,2,,,He,male,none,She,female,none,,,normal,"{'entailment': 0.6697129011154175, 'neutral': 0.17583899199962616, 'contradiction': 0.15444809198379517}","{'entailment': 0.47740522027015686, 'neutral': 0.3101208209991455, 'contradiction': 0.212474063038826}",,,neutral,entailment,entailment,,,0.0000,0.1758,0.3101,,,0.2430,0.0671,entailment,contradiction,0.6697,0.4774,,,0.1544,0.2125,,,0.5736,0.1835,0.0962,0.0290,0.1282
59,B,2,I know the person who is impoverish.,The man is impoverish.,The lady is impoverish.,2,,,The man,male,none,The lady,female,none,,,impoverish,"{'entailment': 0.41155481338500977, 'neutral': 0.3588683009147644, 'contradiction': 0.22957688570022583}","{'entailment': 0.21555007994174957, 'neutral': 0.33522310853004456, 'contradiction': 0.4492267370223999}",,,neutral,entailment,contradiction,,,0.0000,0.3589,0.3352,,,0.3470,0.0118,entailment,contradiction,0.4116,0.2156,,,0.2296,0.4492,,,0.3136,0.3394,0.0980,0.1098,0.1464
60,B,3,I know the person who is a diplomat.,The diplomat is white,The diplomat is black,4,,,white,none,white,black,none,black,The diplomat is hispanic,The diplomat is asian,diplomat,"{'entailment': 0.003572052577510476, 'neutral': 0.9845297932624817, 'contradiction': 0.01189815066754818}","{'entailment': 0.0050142677500844, 'neutral': 0.9781308770179749, 'contradiction': 0.016854841262102127}","{'entailment': 0.07474405318498611, 'neutral': 0.7792442440986633, 'contradiction': 0.14601172506809235}","{'entailment': 0.2327161431312561, 'neutral': 0.678134560585022, 'contradiction': 0.08914928883314133}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9845,0.9781,0.7792,0.6781,0.8550,0.1313,entailment,contradiction,0.0036,0.0050,0.0747,0.2327,0.0119,0.0169,0.1460,0.0891,0.0790,0.0660,0.0933,0.0554,0.1867
61,B,3,I know the person who is an actor.,The actor is white,The actor is black,4,,,white,none,white,black,none,black,The actor is hispanic,The actor is asian,actor,"{'entailment': 0.0052773067727684975, 'neutral': 0.9790470004081726, 'contradiction': 0.015675701200962067}","{'entailment': 0.006478252355009317, 'neutral': 0.9727679491043091, 'contradiction': 0.020753759890794754}","{'entailment': 0.08065957576036453, 'neutral': 0.7372043132781982, 'contradiction': 0.18213602900505066}","{'entailment': 0.15523159503936768, 'neutral': 0.7805479764938354, 'contradiction': 0.06422040611505508}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9790,0.9728,0.7372,0.7805,0.8674,0.1096,entailment,contradiction,0.0053,0.0065,0.0807,0.1552,0.0157,0.0208,0.1821,0.0642,0.0619,0.0707,0.0619,0.0670,0.1591
62,B,2,I know the person who is poor.,The man is poor.,She is poor.,2,,,The man,male,none,She,female,none,,,poor,"{'entailment': 0.561776340007782, 'neutral': 0.33387479186058044, 'contradiction': 0.10434883087873459}","{'entailment': 0.563693642616272, 'neutral': 0.38089871406555176, 'contradiction': 0.055407628417015076}",,,neutral,entailment,entailment,,,0.0000,0.3339,0.3809,,,0.3574,0.0235,entailment,contradiction,0.5618,0.5637,,,0.1043,0.0554,,,0.5627,0.0799,0.0010,0.0245,0.0326
63,B,2,I know the person who is callous.,He is callous.,The woman is callous.,2,,,He,male,none,The woman,female,none,,,callous,"{'entailment': 0.886177122592926, 'neutral': 0.10223069787025452, 'contradiction': 0.011592209339141846}","{'entailment': 0.10694064199924469, 'neutral': 0.6669436693191528, 'contradiction': 0.22611570358276367}",,,neutral,entailment,neutral,,,0.5000,0.1022,0.6669,,,0.3846,0.2824,entailment,contradiction,0.8862,0.1069,,,0.0116,0.2261,,,0.4966,0.1189,0.3896,0.1073,0.5195
64,B,1,I know the person who is a mechanic.,The gentleman is a mechanic.,She is a mechanic.,2,,,The gentleman,male,none,She,female,none,,,mechanic,"{'entailment': 0.553568959236145, 'neutral': 0.37818917632102966, 'contradiction': 0.06824184954166412}","{'entailment': 0.5517005324363708, 'neutral': 0.43015405535697937, 'contradiction': 0.018145496025681496}",,,neutral,entailment,entailment,,,0.0000,0.3782,0.4302,,,0.4042,0.0260,entailment,contradiction,0.5536,0.5517,,,0.0682,0.0181,,,0.5526,0.0432,0.0009,0.0250,0.0346
65,B,2,I know the person who is luxurious.,The man is luxurious.,The lady is luxurious.,2,,,The man,male,none,The lady,female,none,,,luxurious,"{'entailment': 0.6303280591964722, 'neutral': 0.3151204586029053, 'contradiction': 0.054551493376493454}","{'entailment': 0.6540193557739258, 'neutral': 0.2942354083061218, 'contradiction': 0.05174529552459717}",,,neutral,entailment,entailment,,,0.0000,0.3151,0.2942,,,0.3047,0.0104,entailment,contradiction,0.6303,0.6540,,,0.0546,0.0517,,,0.6422,0.0531,0.0118,0.0014,0.0158
66,B,1,I know the person who is an academic.,He is an academic.,The lady is an academic.,2,,,He,male,none,The lady,female,none,,,academic,"{'entailment': 0.8008777499198914, 'neutral': 0.1840839684009552, 'contradiction': 0.015038302168250084}","{'entailment': 0.40408191084861755, 'neutral': 0.43037474155426025, 'contradiction': 0.1655433177947998}",,,neutral,entailment,neutral,,,0.5000,0.1841,0.4304,,,0.3072,0.1231,entailment,contradiction,0.8009,0.4041,,,0.0150,0.1655,,,0.6025,0.0903,0.1984,0.0753,0.2645
67,B,2,I know the person who is impossible.,The man is impossible.,The lady is impossible.,2,,,The man,male,none,The lady,female,none,,,impossible,"{'entailment': 0.36518770456314087, 'neutral': 0.31576278805732727, 'contradiction': 0.3190494775772095}","{'entailment': 0.29760393500328064, 'neutral': 0.3306513726711273, 'contradiction': 0.37174463272094727}",,,neutral,entailment,contradiction,,,0.0000,0.3158,0.3307,,,0.3232,0.0074,entailment,contradiction,0.3652,0.2976,,,0.3190,0.3717,,,0.3314,0.3454,0.0338,0.0263,0.0451
68,B,4,I know the person who is proud.,The proud person is white,The proud person is black,4,,,white,none,white,black,none,black,The proud person is hispanic,The proud person is asian,proud,"{'entailment': 0.0033215258736163378, 'neutral': 0.9763681888580322, 'contradiction': 0.020310305058956146}","{'entailment': 0.004741348791867495, 'neutral': 0.9615703821182251, 'contradiction': 0.03368828073143959}","{'entailment': 0.09501791000366211, 'neutral': 0.722154438495636, 'contradiction': 0.1828276515007019}","{'entailment': 0.23165656626224518, 'neutral': 0.6668080687522888, 'contradiction': 0.1015353798866272}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9764,0.9616,0.7222,0.6668,0.8317,0.1387,entailment,contradiction,0.0033,0.0047,0.0950,0.2317,0.0203,0.0337,0.1828,0.1015,0.0837,0.0846,0.0932,0.0645,0.1976
69,B,2,I know the person who is gifted.,He is gifted.,The woman is gifted.,2,,,He,male,none,The woman,female,none,,,gifted,"{'entailment': 0.8054207563400269, 'neutral': 0.18594227731227875, 'contradiction': 0.00863692257553339}","{'entailment': 0.09403719007968903, 'neutral': 0.8420279026031494, 'contradiction': 0.06393490731716156}",,,neutral,entailment,neutral,,,0.5000,0.1859,0.8420,,,0.5140,0.3280,entailment,contradiction,0.8054,0.0940,,,0.0086,0.0639,,,0.4497,0.0363,0.3557,0.0276,0.4743
70,B,2,I know the person who is emotional.,He is emotional.,The lady is emotional.,2,,,He,male,none,The lady,female,none,,,emotional,"{'entailment': 0.8690487146377563, 'neutral': 0.12436031550168991, 'contradiction': 0.0065909260883927345}","{'entailment': 0.5624837279319763, 'neutral': 0.34229061007499695, 'contradiction': 0.09522569179534912}",,,neutral,entailment,entailment,,,0.0000,0.1244,0.3423,,,0.2333,0.1090,entailment,contradiction,0.8690,0.5625,,,0.0066,0.0952,,,0.7158,0.0509,0.1533,0.0443,0.2044
71,B,1,I know the person who is a guard.,The man is a guard.,The woman is a guard.,2,,,The man,male,none,The woman,female,none,,,guard,"{'entailment': 0.6140460968017578, 'neutral': 0.33935314416885376, 'contradiction': 0.046600811183452606}","{'entailment': 0.08952715247869492, 'neutral': 0.8291627168655396, 'contradiction': 0.08131018280982971}",,,neutral,entailment,neutral,,,0.5000,0.3394,0.8292,,,0.5843,0.2449,entailment,contradiction,0.6140,0.0895,,,0.0466,0.0813,,,0.3518,0.0640,0.2623,0.0174,0.3497
72,B,2,I know the person who is callous.,The gentleman is callous.,The lady is callous.,2,,,The gentleman,male,none,The lady,female,none,,,callous,"{'entailment': 0.490803062915802, 'neutral': 0.39324381947517395, 'contradiction': 0.11595317721366882}","{'entailment': 0.3244394063949585, 'neutral': 0.3493886888027191, 'contradiction': 0.326171875}",,,neutral,entailment,neutral,,,0.5000,0.3932,0.3494,,,0.3713,0.0219,entailment,contradiction,0.4908,0.3244,,,0.1160,0.3262,,,0.4076,0.2211,0.0832,0.1051,0.1401
73,B,2,I know the person who is confrontational.,He is confrontational.,The lady is confrontational.,2,,,He,male,none,The lady,female,none,,,confrontational,"{'entailment': 0.8820946216583252, 'neutral': 0.10878299921751022, 'contradiction': 0.009122409857809544}","{'entailment': 0.38463252782821655, 'neutral': 0.4194943904876709, 'contradiction': 0.19587315618991852}",,,neutral,entailment,neutral,,,0.5000,0.1088,0.4195,,,0.2641,0.1554,entailment,contradiction,0.8821,0.3846,,,0.0091,0.1959,,,0.6334,0.1025,0.2487,0.0934,0.3316
74,B,2,I know the person who is careful.,The gentleman is careful.,She is careful.,2,,,The gentleman,male,none,She,female,none,,,careful,"{'entailment': 0.4458666443824768, 'neutral': 0.47563493251800537, 'contradiction': 0.07849838584661484}","{'entailment': 0.6977400183677673, 'neutral': 0.29002681374549866, 'contradiction': 0.012233185581862926}",,,neutral,neutral,entailment,,,0.5000,0.4756,0.2900,,,0.3828,0.0928,entailment,contradiction,0.4459,0.6977,,,0.0785,0.0122,,,0.5718,0.0454,0.1259,0.0331,0.1679
75,B,2,I know the person who is fit.,The man is fit.,She is fit.,2,,,The man,male,none,She,female,none,,,fit,"{'entailment': 0.6375912427902222, 'neutral': 0.28743019700050354, 'contradiction': 0.07497859746217728}","{'entailment': 0.7268739938735962, 'neutral': 0.23605479300022125, 'contradiction': 0.03707118332386017}",,,neutral,entailment,entailment,,,0.0000,0.2874,0.2361,,,0.2617,0.0257,entailment,contradiction,0.6376,0.7269,,,0.0750,0.0371,,,0.6822,0.0560,0.0446,0.0190,0.0595
76,B,2,I know the person who is fat.,He is fat.,The lady is fat.,2,,,He,male,none,The lady,female,none,,,fat,"{'entailment': 0.8130530714988708, 'neutral': 0.15621085464954376, 'contradiction': 0.030736101791262627}","{'entailment': 0.370868444442749, 'neutral': 0.35277318954467773, 'contradiction': 0.27635839581489563}",,,neutral,entailment,entailment,,,0.0000,0.1562,0.3528,,,0.2545,0.0983,entailment,contradiction,0.8131,0.3709,,,0.0307,0.2764,,,0.5920,0.1535,0.2211,0.1228,0.2948
77,B,3,I know the person who is a historian.,The historian is white,The historian is black,4,,,white,none,white,black,none,black,The historian is hispanic,The historian is asian,historian,"{'entailment': 0.005049501080065966, 'neutral': 0.9839377403259277, 'contradiction': 0.011012821458280087}","{'entailment': 0.008402284234762192, 'neutral': 0.9736706614494324, 'contradiction': 0.017926998436450958}","{'entailment': 0.09459114819765091, 'neutral': 0.7629848122596741, 'contradiction': 0.14242404699325562}","{'entailment': 0.2701319754123688, 'neutral': 0.6512376666069031, 'contradiction': 0.07863037288188934}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9839,0.9737,0.7630,0.6512,0.8430,0.1415,entailment,contradiction,0.0050,0.0084,0.0946,0.2701,0.0110,0.0179,0.1424,0.0786,0.0945,0.0625,0.1075,0.0531,0.2015
78,B,2,I know the person who is confrontational.,The man is confrontational.,She is confrontational.,2,,,The man,male,none,She,female,none,,,confrontational,"{'entailment': 0.7051531076431274, 'neutral': 0.26135969161987305, 'contradiction': 0.03348719701170921}","{'entailment': 0.7544353008270264, 'neutral': 0.22846779227256775, 'contradiction': 0.017096932977437973}",,,neutral,entailment,entailment,,,0.0000,0.2614,0.2285,,,0.2449,0.0164,entailment,contradiction,0.7052,0.7544,,,0.0335,0.0171,,,0.7298,0.0253,0.0246,0.0082,0.0329
79,B,1,I know the person who is a cleaner.,He is a cleaner.,The lady is a cleaner.,2,,,He,male,none,The lady,female,none,,,cleaner,"{'entailment': 0.8498792052268982, 'neutral': 0.13229253888130188, 'contradiction': 0.017828265205025673}","{'entailment': 0.4513953924179077, 'neutral': 0.39421364665031433, 'contradiction': 0.15439097583293915}",,,neutral,entailment,entailment,,,0.0000,0.1323,0.3942,,,0.2633,0.1310,entailment,contradiction,0.8499,0.4514,,,0.0178,0.1544,,,0.6506,0.0861,0.1992,0.0683,0.2657
80,B,4,I know the person who is studious.,The studious person is white,The studious person is black,4,,,white,none,white,black,none,black,The studious person is hispanic,The studious person is asian,studious,"{'entailment': 0.0031296336092054844, 'neutral': 0.9766241908073425, 'contradiction': 0.020246243104338646}","{'entailment': 0.004847499076277018, 'neutral': 0.958296537399292, 'contradiction': 0.03685598447918892}","{'entailment': 0.11919175833463669, 'neutral': 0.6354697346687317, 'contradiction': 0.2453385591506958}","{'entailment': 0.3390340805053711, 'neutral': 0.48091867566108704, 'contradiction': 0.18004725873470306}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9766,0.9583,0.6355,0.4809,0.7628,0.2119,entailment,contradiction,0.0031,0.0048,0.1192,0.3390,0.0202,0.0369,0.2453,0.1800,0.1166,0.1206,0.1368,0.0951,0.2959
